parameter_set_id,assumption_id,parameter_name,country_id,policy_id,scenario_id,regime_id,parameter_value,distribution,draw_rule,notes
baseline-official-v2,OFFICIAL_V2_eta_MUT_PER__MUT_,eta_MUT,PER,MUT,,,0.25,bounded_PERT,declared,Policy eta ladder registered for MUT/PBI/UBI.
baseline-official-v2,OFFICIAL_V2_policy_cost_gross_gdp_PBI_PER__PBI_,policy_cost_gross_gdp_PBI,PER,PBI,,,0.07576692890942052,fixed_observed_or_mechanical,declared,Gross recurring cost is the primary cost convention.
baseline-official-v2,OFFICIAL_V2_eta_PBI_PER__PBI_,eta_PBI,PER,PBI,,,0.5,bounded_PERT,declared,Policy eta ladder registered for MUT/PBI/UBI.
baseline-official-v2,OFFICIAL_V2_policy_cost_gross_gdp_UBI_PER__UBI_,policy_cost_gross_gdp_UBI,PER,UBI,,,0.2135791728895036,fixed_observed_or_mechanical,declared,Gross recurring cost is the primary cost convention.
baseline-official-v2,OFFICIAL_V2_eta_UBI_PER__UBI_,eta_UBI,PER,UBI,,,1.0,bounded_PERT,declared,Policy eta ladder registered for MUT/PBI/UBI.
baseline-official-v2,OFFICIAL_V2_policy_cost_gross_gdp_PEN_CHL__PEN_,policy_cost_gross_gdp_PEN,CHL,PEN,,,0.023124413031215346,fixed_observed_or_mechanical,declared,Gross recurring cost is the primary cost convention.
baseline-official-v2,OFFICIAL_V2_policy_cost_gross_gdp_GMI_ideal_aggregate_CHL__GMI_,policy_cost_gross_gdp_GMI_ideal_aggregate,CHL,GMI,,,0.0014636228592727473,fixed_observed_or_mechanical,declared,Gross recurring cost is the primary cost convention.
baseline-official-v2,OFFICIAL_V2_chi_gmi_GMI_ideal_aggregate_CHL__GMI_,chi_gmi_GMI_ideal_aggregate,CHL,GMI,,,1.0,fixed,0_to_1,GMI aggregate gap-coverage parameter.
baseline-official-v2,OFFICIAL_V2_policy_cost_gross_gdp_GMI_loaded_aggregate_CHL__GMI_,policy_cost_gross_gdp_GMI_loaded_aggregate,CHL,GMI,,,0.002195434288909121,fixed_observed_or_mechanical,declared,Gross recurring cost is the primary cost convention.
baseline-official-v2,OFFICIAL_V2_chi_gmi_GMI_loaded_aggregate_CHL__GMI_,chi_gmi_GMI_loaded_aggregate,CHL,GMI,,,1.0,fixed,0_to_1,GMI aggregate gap-coverage parameter.
baseline-official-v2,OFFICIAL_V2_theta_target_GMI_loaded_CHL__GMI_,theta_target_GMI_loaded,CHL,GMI,,,1.5,bounded_PERT,declared,Loaded aggregate GMI is companion mandatory in rankings.
baseline-official-v2,OFFICIAL_V2_policy_cost_gross_gdp_MUT_CHL__MUT_,policy_cost_gross_gdp_MUT,CHL,MUT,,,0.029040136096681494,fixed_observed_or_mechanical,declared,Gross recurring cost is the primary cost convention.
baseline-official-v2,OFFICIAL_V2_eta_MUT_CHL__MUT_,eta_MUT,CHL,MUT,,,0.25,bounded_PERT,declared,Policy eta ladder registered for MUT/PBI/UBI.
baseline-official-v2,OFFICIAL_V2_policy_cost_gross_gdp_PBI_CHL__PBI_,policy_cost_gross_gdp_PBI,CHL,PBI,,,0.04607610192567735,fixed_observed_or_mechanical,declared,Gross recurring cost is the primary cost convention.
baseline-official-v2,OFFICIAL_V2_eta_PBI_CHL__PBI_,eta_PBI,CHL,PBI,,,0.5,bounded_PERT,declared,Policy eta ladder registered for MUT/PBI/UBI.
baseline-official-v2,OFFICIAL_V2_policy_cost_gross_gdp_UBI_CHL__UBI_,policy_cost_gross_gdp_UBI,CHL,UBI,,,0.11616054438672598,fixed_observed_or_mechanical,declared,Gross recurring cost is the primary cost convention.
baseline-official-v2,OFFICIAL_V2_eta_UBI_CHL__UBI_,eta_UBI,CHL,UBI,,,1.0,bounded_PERT,declared,Policy eta ladder registered for MUT/PBI/UBI.
baseline-official-v2,OFFICIAL_V2_policy_cost_gross_gdp_PEN_COL__PEN_,policy_cost_gross_gdp_PEN,COL,PEN,,,0.006335029054768649,fixed_observed_or_mechanical,declared,Gross recurring cost is the primary cost convention.
baseline-official-v2,OFFICIAL_V2_policy_cost_gross_gdp_GMI_ideal_aggregate_COL__GMI_,policy_cost_gross_gdp_GMI_ideal_aggregate,COL,GMI,,,0.029859372366793622,fixed_observed_or_mechanical,declared,Gross recurring cost is the primary cost convention.
baseline-official-v2,OFFICIAL_V2_chi_gmi_GMI_ideal_aggregate_COL__GMI_,chi_gmi_GMI_ideal_aggregate,COL,GMI,,,1.0,fixed,0_to_1,GMI aggregate gap-coverage parameter.
baseline-official-v2,OFFICIAL_V2_policy_cost_gross_gdp_GMI_loaded_aggregate_COL__GMI_,policy_cost_gross_gdp_GMI_loaded_aggregate,COL,GMI,,,0.04478905855019043,fixed_observed_or_mechanical,declared,Gross recurring cost is the primary cost convention.
baseline-official-v2,OFFICIAL_V2_chi_gmi_GMI_loaded_aggregate_COL__GMI_,chi_gmi_GMI_loaded_aggregate,COL,GMI,,,1.0,fixed,0_to_1,GMI aggregate gap-coverage parameter.
baseline-official-v2,OFFICIAL_V2_theta_target_GMI_loaded_COL__GMI_,theta_target_GMI_loaded,COL,GMI,,,1.5,bounded_PERT,declared,Loaded aggregate GMI is companion mandatory in rankings.
baseline-official-v2,OFFICIAL_V2_policy_cost_gross_gdp_MUT_COL__MUT_,policy_cost_gross_gdp_MUT,COL,MUT,,,0.047456090856315365,fixed_observed_or_mechanical,declared,Gross recurring cost is the primary cost convention.
baseline-official-v2,OFFICIAL_V2_eta_MUT_COL__MUT_,eta_MUT,COL,MUT,,,0.25,bounded_PERT,declared,Policy eta ladder registered for MUT/PBI/UBI.
baseline-official-v2,OFFICIAL_V2_policy_cost_gross_gdp_PBI_COL__PBI_,policy_cost_gross_gdp_PBI,COL,PBI,,,0.07145982588629725,fixed_observed_or_mechanical,declared,Gross recurring cost is the primary cost convention.
baseline-official-v2,OFFICIAL_V2_eta_PBI_COL__PBI_,eta_PBI,COL,PBI,,,0.5,bounded_PERT,declared,Policy eta ladder registered for MUT/PBI/UBI.
baseline-official-v2,OFFICIAL_V2_policy_cost_gross_gdp_UBI_COL__UBI_,policy_cost_gross_gdp_UBI,COL,UBI,,,0.18982436342526146,fixed_observed_or_mechanical,declared,Gross recurring cost is the primary cost convention.
baseline-official-v2,OFFICIAL_V2_eta_UBI_COL__UBI_,eta_UBI,COL,UBI,,,1.0,bounded_PERT,declared,Policy eta ladder registered for MUT/PBI/UBI.
baseline-official-v2,OFFICIAL_V2_policy_cost_gross_gdp_PEN_MEX__PEN_,policy_cost_gross_gdp_PEN,MEX,PEN,,,0.011597322930556823,fixed_observed_or_mechanical,declared,Gross recurring cost is the primary cost convention.
baseline-official-v2,OFFICIAL_V2_policy_cost_gross_gdp_GMI_ideal_aggregate_MEX__GMI_,policy_cost_gross_gdp_GMI_ideal_aggregate,MEX,GMI,,,0.010120031558367331,fixed_observed_or_mechanical,declared,Gross recurring cost is the primary cost convention.
baseline-official-v2,OFFICIAL_V2_chi_gmi_GMI_ideal_aggregate_MEX__GMI_,chi_gmi_GMI_ideal_aggregate,MEX,GMI,,,1.0,fixed,0_to_1,GMI aggregate gap-coverage parameter.
baseline-official-v2,OFFICIAL_V2_policy_cost_gross_gdp_GMI_loaded_aggregate_MEX__GMI_,policy_cost_gross_gdp_GMI_loaded_aggregate,MEX,GMI,,,0.015180047337550994,fixed_observed_or_mechanical,declared,Gross recurring cost is the primary cost convention.
baseline-official-v2,OFFICIAL_V2_chi_gmi_GMI_loaded_aggregate_MEX__GMI_,chi_gmi_GMI_loaded_aggregate,MEX,GMI,,,1.0,fixed,0_to_1,GMI aggregate gap-coverage parameter.
baseline-official-v2,OFFICIAL_V2_theta_target_GMI_loaded_MEX__GMI_,theta_target_GMI_loaded,MEX,GMI,,,1.5,bounded_PERT,declared,Loaded aggregate GMI is companion mandatory in rankings.
baseline-official-v2,OFFICIAL_V2_policy_cost_gross_gdp_MUT_MEX__MUT_,policy_cost_gross_gdp_MUT,MEX,MUT,,,0.03953137327487238,fixed_observed_or_mechanical,declared,Gross recurring cost is the primary cost convention.
baseline-official-v2,OFFICIAL_V2_eta_MUT_MEX__MUT_,eta_MUT,MEX,MUT,,,0.25,bounded_PERT,declared,Policy eta ladder registered for MUT/PBI/UBI.
baseline-official-v2,OFFICIAL_V2_policy_cost_gross_gdp_PBI_MEX__PBI_,policy_cost_gross_gdp_PBI,MEX,PBI,,,0.05564183037154088,fixed_observed_or_mechanical,declared,Gross recurring cost is the primary cost convention.
baseline-official-v2,OFFICIAL_V2_eta_PBI_MEX__PBI_,eta_PBI,MEX,PBI,,,0.5,bounded_PERT,declared,Policy eta ladder registered for MUT/PBI/UBI.
baseline-official-v2,OFFICIAL_V2_policy_cost_gross_gdp_UBI_MEX__UBI_,policy_cost_gross_gdp_UBI,MEX,UBI,,,0.15812549309948953,fixed_observed_or_mechanical,declared,Gross recurring cost is the primary cost convention.
baseline-official-v2,OFFICIAL_V2_eta_UBI_MEX__UBI_,eta_UBI,MEX,UBI,,,1.0,bounded_PERT,declared,Policy eta ladder registered for MUT/PBI/UBI.
baseline-official-v2,OFFICIAL_V2_GMI_admin_cost_new_gdp_PER__GMI_,GMI_admin_cost_new_gdp,PER,GMI,,,0.0025,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_GMI_transition_oneoff_gdp_PER__GMI_,GMI_transition_oneoff_gdp,PER,GMI,,,0.002,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_GMI_transition_recurring_gdp_PER__GMI_,GMI_transition_recurring_gdp,PER,GMI,,,0.00025,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_GMI_transition_horizon_years_PER__GMI_,GMI_transition_horizon_years,PER,GMI,,,3.0,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_GMI_transition_discount_rate_PER__GMI_,GMI_transition_discount_rate,PER,GMI,,,0.03,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_GMI_leakage_fixed_gdp_PER__GMI_,GMI_leakage_fixed_gdp,PER,GMI,,,0.0002,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_PEN_admin_cost_new_gdp_PER__PEN_,PEN_admin_cost_new_gdp,PER,PEN,,,0.0012,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_PEN_transition_oneoff_gdp_PER__PEN_,PEN_transition_oneoff_gdp,PER,PEN,,,0.0009599999999999999,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_PEN_transition_recurring_gdp_PER__PEN_,PEN_transition_recurring_gdp,PER,PEN,,,0.00011999999999999999,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_PEN_transition_horizon_years_PER__PEN_,PEN_transition_horizon_years,PER,PEN,,,3.0,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_PEN_transition_discount_rate_PER__PEN_,PEN_transition_discount_rate,PER,PEN,,,0.03,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_PEN_leakage_fixed_gdp_PER__PEN_,PEN_leakage_fixed_gdp,PER,PEN,,,9.599999999999999e-05,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_MUT_admin_cost_new_gdp_PER__MUT_,MUT_admin_cost_new_gdp,PER,MUT,,,0.0008,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_MUT_transition_oneoff_gdp_PER__MUT_,MUT_transition_oneoff_gdp,PER,MUT,,,0.00064,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_MUT_transition_recurring_gdp_PER__MUT_,MUT_transition_recurring_gdp,PER,MUT,,,8e-05,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_MUT_transition_horizon_years_PER__MUT_,MUT_transition_horizon_years,PER,MUT,,,3.0,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_MUT_transition_discount_rate_PER__MUT_,MUT_transition_discount_rate,PER,MUT,,,0.03,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_MUT_leakage_fixed_gdp_PER__MUT_,MUT_leakage_fixed_gdp,PER,MUT,,,6.400000000000001e-05,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_PBI_admin_cost_new_gdp_PER__PBI_,PBI_admin_cost_new_gdp,PER,PBI,,,0.0006,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_PBI_transition_oneoff_gdp_PER__PBI_,PBI_transition_oneoff_gdp,PER,PBI,,,0.00047999999999999996,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_PBI_transition_recurring_gdp_PER__PBI_,PBI_transition_recurring_gdp,PER,PBI,,,5.9999999999999995e-05,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_PBI_transition_horizon_years_PER__PBI_,PBI_transition_horizon_years,PER,PBI,,,3.0,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_PBI_transition_discount_rate_PER__PBI_,PBI_transition_discount_rate,PER,PBI,,,0.03,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_PBI_leakage_fixed_gdp_PER__PBI_,PBI_leakage_fixed_gdp,PER,PBI,,,4.7999999999999994e-05,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_UBI_admin_cost_new_gdp_PER__UBI_,UBI_admin_cost_new_gdp,PER,UBI,,,0.0005,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_UBI_transition_oneoff_gdp_PER__UBI_,UBI_transition_oneoff_gdp,PER,UBI,,,0.0004,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_UBI_transition_recurring_gdp_PER__UBI_,UBI_transition_recurring_gdp,PER,UBI,,,5e-05,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_UBI_transition_horizon_years_PER__UBI_,UBI_transition_horizon_years,PER,UBI,,,3.0,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_UBI_transition_discount_rate_PER__UBI_,UBI_transition_discount_rate,PER,UBI,,,0.03,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_UBI_leakage_fixed_gdp_PER__UBI_,UBI_leakage_fixed_gdp,PER,UBI,,,4e-05,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_GMI_admin_cost_new_gdp_CHL__GMI_,GMI_admin_cost_new_gdp,CHL,GMI,,,0.0025,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_GMI_transition_oneoff_gdp_CHL__GMI_,GMI_transition_oneoff_gdp,CHL,GMI,,,0.002,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_GMI_transition_recurring_gdp_CHL__GMI_,GMI_transition_recurring_gdp,CHL,GMI,,,0.00025,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_GMI_transition_horizon_years_CHL__GMI_,GMI_transition_horizon_years,CHL,GMI,,,3.0,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_GMI_transition_discount_rate_CHL__GMI_,GMI_transition_discount_rate,CHL,GMI,,,0.03,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_GMI_leakage_fixed_gdp_CHL__GMI_,GMI_leakage_fixed_gdp,CHL,GMI,,,0.0002,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_PEN_admin_cost_new_gdp_CHL__PEN_,PEN_admin_cost_new_gdp,CHL,PEN,,,0.0012,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_PEN_transition_oneoff_gdp_CHL__PEN_,PEN_transition_oneoff_gdp,CHL,PEN,,,0.0009599999999999999,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_PEN_transition_recurring_gdp_CHL__PEN_,PEN_transition_recurring_gdp,CHL,PEN,,,0.00011999999999999999,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_PEN_transition_horizon_years_CHL__PEN_,PEN_transition_horizon_years,CHL,PEN,,,3.0,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_PEN_transition_discount_rate_CHL__PEN_,PEN_transition_discount_rate,CHL,PEN,,,0.03,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_PEN_leakage_fixed_gdp_CHL__PEN_,PEN_leakage_fixed_gdp,CHL,PEN,,,9.599999999999999e-05,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_MUT_admin_cost_new_gdp_CHL__MUT_,MUT_admin_cost_new_gdp,CHL,MUT,,,0.0008,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_MUT_transition_oneoff_gdp_CHL__MUT_,MUT_transition_oneoff_gdp,CHL,MUT,,,0.00064,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_MUT_transition_recurring_gdp_CHL__MUT_,MUT_transition_recurring_gdp,CHL,MUT,,,8e-05,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_MUT_transition_horizon_years_CHL__MUT_,MUT_transition_horizon_years,CHL,MUT,,,3.0,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_MUT_transition_discount_rate_CHL__MUT_,MUT_transition_discount_rate,CHL,MUT,,,0.03,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_MUT_leakage_fixed_gdp_CHL__MUT_,MUT_leakage_fixed_gdp,CHL,MUT,,,6.400000000000001e-05,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_PBI_admin_cost_new_gdp_CHL__PBI_,PBI_admin_cost_new_gdp,CHL,PBI,,,0.0006,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_PBI_transition_oneoff_gdp_CHL__PBI_,PBI_transition_oneoff_gdp,CHL,PBI,,,0.00047999999999999996,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_PBI_transition_recurring_gdp_CHL__PBI_,PBI_transition_recurring_gdp,CHL,PBI,,,5.9999999999999995e-05,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_PBI_transition_horizon_years_CHL__PBI_,PBI_transition_horizon_years,CHL,PBI,,,3.0,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_PBI_transition_discount_rate_CHL__PBI_,PBI_transition_discount_rate,CHL,PBI,,,0.03,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_PBI_leakage_fixed_gdp_CHL__PBI_,PBI_leakage_fixed_gdp,CHL,PBI,,,4.7999999999999994e-05,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_UBI_admin_cost_new_gdp_CHL__UBI_,UBI_admin_cost_new_gdp,CHL,UBI,,,0.0005,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_UBI_transition_oneoff_gdp_CHL__UBI_,UBI_transition_oneoff_gdp,CHL,UBI,,,0.0004,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_UBI_transition_recurring_gdp_CHL__UBI_,UBI_transition_recurring_gdp,CHL,UBI,,,5e-05,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_UBI_transition_horizon_years_CHL__UBI_,UBI_transition_horizon_years,CHL,UBI,,,3.0,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_UBI_transition_discount_rate_CHL__UBI_,UBI_transition_discount_rate,CHL,UBI,,,0.03,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_UBI_leakage_fixed_gdp_CHL__UBI_,UBI_leakage_fixed_gdp,CHL,UBI,,,4e-05,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_GMI_admin_cost_new_gdp_COL__GMI_,GMI_admin_cost_new_gdp,COL,GMI,,,0.0025,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_GMI_transition_oneoff_gdp_COL__GMI_,GMI_transition_oneoff_gdp,COL,GMI,,,0.002,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_GMI_transition_recurring_gdp_COL__GMI_,GMI_transition_recurring_gdp,COL,GMI,,,0.00025,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_GMI_transition_horizon_years_COL__GMI_,GMI_transition_horizon_years,COL,GMI,,,3.0,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_GMI_transition_discount_rate_COL__GMI_,GMI_transition_discount_rate,COL,GMI,,,0.03,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_GMI_leakage_fixed_gdp_COL__GMI_,GMI_leakage_fixed_gdp,COL,GMI,,,0.0002,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_PEN_admin_cost_new_gdp_COL__PEN_,PEN_admin_cost_new_gdp,COL,PEN,,,0.0012,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_PEN_transition_oneoff_gdp_COL__PEN_,PEN_transition_oneoff_gdp,COL,PEN,,,0.0009599999999999999,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_PEN_transition_recurring_gdp_COL__PEN_,PEN_transition_recurring_gdp,COL,PEN,,,0.00011999999999999999,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_PEN_transition_horizon_years_COL__PEN_,PEN_transition_horizon_years,COL,PEN,,,3.0,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_PEN_transition_discount_rate_COL__PEN_,PEN_transition_discount_rate,COL,PEN,,,0.03,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_PEN_leakage_fixed_gdp_COL__PEN_,PEN_leakage_fixed_gdp,COL,PEN,,,9.599999999999999e-05,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_MUT_admin_cost_new_gdp_COL__MUT_,MUT_admin_cost_new_gdp,COL,MUT,,,0.0008,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_MUT_transition_oneoff_gdp_COL__MUT_,MUT_transition_oneoff_gdp,COL,MUT,,,0.00064,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_MUT_transition_recurring_gdp_COL__MUT_,MUT_transition_recurring_gdp,COL,MUT,,,8e-05,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_MUT_transition_horizon_years_COL__MUT_,MUT_transition_horizon_years,COL,MUT,,,3.0,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_MUT_transition_discount_rate_COL__MUT_,MUT_transition_discount_rate,COL,MUT,,,0.03,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_MUT_leakage_fixed_gdp_COL__MUT_,MUT_leakage_fixed_gdp,COL,MUT,,,6.400000000000001e-05,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_PBI_admin_cost_new_gdp_COL__PBI_,PBI_admin_cost_new_gdp,COL,PBI,,,0.0006,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_PBI_transition_oneoff_gdp_COL__PBI_,PBI_transition_oneoff_gdp,COL,PBI,,,0.00047999999999999996,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_PBI_transition_recurring_gdp_COL__PBI_,PBI_transition_recurring_gdp,COL,PBI,,,5.9999999999999995e-05,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_PBI_transition_horizon_years_COL__PBI_,PBI_transition_horizon_years,COL,PBI,,,3.0,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_PBI_transition_discount_rate_COL__PBI_,PBI_transition_discount_rate,COL,PBI,,,0.03,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_PBI_leakage_fixed_gdp_COL__PBI_,PBI_leakage_fixed_gdp,COL,PBI,,,4.7999999999999994e-05,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_UBI_admin_cost_new_gdp_COL__UBI_,UBI_admin_cost_new_gdp,COL,UBI,,,0.0005,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_UBI_transition_oneoff_gdp_COL__UBI_,UBI_transition_oneoff_gdp,COL,UBI,,,0.0004,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
baseline-official-v2,OFFICIAL_V2_UBI_transition_recurring_gdp_COL__UBI_,UBI_transition_recurring_gdp,COL,UBI,,,5e-05,fixed_registered_assumption,declared,Administrative and transition cost from official 4C assumption registry.
